time	, clk	 rst	, X	, Y	, Z	
10510	 1	   0	              9	              12	                       108	
10515	 0	   0	              9	              12	                       108	
10520	 1	   1	              9	              12	                         0	
10525	 0	   1	              9	              12	                         0	
10530	 1	   0	              9	              12	                         0	
10535	 0	   0	              9	              12	                         0	
10540	 1	   0	              9	              12	                       108	
10545	 0	   0	              9	              12	                       108	
10550	 1	   0	              9	              12	                       108	
10555	 0	   0	              9	              12	                       108	
10560	 1	   0	              9	              12	                       108	
10565	 0	   0	              9	              12	                       108	
10570	 1	   0	              9	              12	                       108	
10575	 0	   0	              9	              12	                       108	
10580	 1	   0	              9	              12	                       108	
10585	 0	   0	              9	              12	                       108	
10590	 1	   0	              9	              12	                       108	
10595	 0	   0	              9	              12	                       108	
10600	 1	   0	              9	              12	                       108	
10605	 0	   0	              9	              12	                       108	
10610	 1	   0	              9	              12	                       108	
10615	 0	   0	              9	              12	                       108	
10620	 1	   0	              9	              12	                       108	
10625	 0	   0	              9	              12	                       108	
10630	 1	   1	              9	              12	                         0	
10635	 0	   1	              9	              12	                         0	
10640	 1	   0	              9	              12	                         0	
10645	 0	   0	              9	              12	                         0	
10650	 1	   0	              9	              12	                       108	
10655	 0	   0	              9	              12	                       108	
10660	 1	   0	              9	              12	                       108	
10665	 0	   0	              9	              12	                       108	
10670	 1	   0	              9	              12	                       108	
10675	 0	   0	              9	              12	                       108	
10680	 1	   0	              9	              12	                       108	
10685	 0	   0	              9	              12	                       108	
10690	 1	   0	              9	              12	                       108	
10695	 0	   0	              9	              12	                       108	
10700	 1	   0	              9	              12	                       108	
10705	 0	   0	              9	              12	                       108	
10710	 1	   0	              9	              12	                       108	
10715	 0	   0	              9	              12	                       108	
10720	 1	   0	              9	              12	                       108	
10725	 0	   0	              9	              12	                       108	
10730	 1	   0	              9	              12	                       108	
10735	 0	   0	              9	              12	                       108	
10740	 1	   1	              9	              12	                         0	
10745	 0	   1	              9	              12	                         0	
10750	 1	   0	              9	              12	                         0	
10755	 0	   0	              9	              12	                         0	
10760	 1	   0	              9	              12	                       108	
10765	 0	   0	              9	              12	                       108	
10770	 1	   0	              9	              12	                       108	
10775	 0	   0	              9	              12	                       108	
10780	 1	   0	              9	              12	                       108	
10785	 0	   0	              9	              12	                       108	
10790	 1	   0	              9	              12	                       108	
10795	 0	   0	              9	              12	                       108	
10800	 1	   0	              9	              12	                       108	
10805	 0	   0	              9	              12	                       108	
10810	 1	   0	              9	              12	                       108	
10815	 0	   0	              9	              12	                       108	
10820	 1	   0	              9	              12	                       108	
10825	 0	   0	              9	              12	                       108	
10830	 1	   0	              9	              12	                       108	
10835	 0	   0	              9	              12	                       108	
10840	 1	   0	              9	              12	                       108	
10845	 0	   0	              9	              12	                       108	
10850	 1	   1	              9	              12	                         0	
10855	 0	   1	              9	              12	                         0	
10860	 1	   0	              9	              12	                         0	
10865	 0	   0	              9	              12	                         0	
10870	 1	   0	              9	              12	                       108	
10875	 0	   0	              9	              12	                       108	
10880	 1	   0	              9	              12	                       108	
10885	 0	   0	              9	              12	                       108	
10890	 1	   0	              9	              12	                       108	
10895	 0	   0	              9	              12	                       108	
10900	 1	   0	              9	              12	                       108	
10905	 0	   0	              9	              12	                       108	
10910	 1	   0	              9	              12	                       108	
10915	 0	   0	              9	              12	                       108	
10920	 1	   0	              9	              12	                       108	
10925	 0	   0	              9	              12	                       108	
10930	 1	   0	              9	              12	                       108	
10935	 0	   0	              9	              12	                       108	
10940	 1	   0	              9	              12	                       108	
10945	 0	   0	              9	              12	                       108	
10950	 1	   0	              9	              12	                       108	
10955	 0	   0	              9	              12	                       108	
10960	 1	   1	              9	              12	                         0	
10965	 0	   1	              9	              12	                         0	
10970	 1	   0	              9	              12	                         0	
10975	 0	   0	              9	              12	                         0	
10980	 1	   0	              9	              12	                       108	
10985	 0	   0	              9	              12	                       108	
10990	 1	   0	              9	              12	                       108	
10995	 0	   0	              9	              12	                       108	
11000	 1	   0	              9	              12	                       108	
11005	 0	   0	              9	              12	                       108	
11010	 1	   0	              9	              12	                       108	
11015	 0	   0	              9	              12	                       108	
11020	 1	   0	              9	              12	                       108	
11025	 0	   0	              9	              12	                       108	
11030	 1	   0	              9	              12	                       108	
11035	 0	   0	              9	              12	                       108	
11040	 1	   0	              9	              12	                       108	
11045	 0	   0	              9	              12	                       108	
11050	 1	   0	              9	              12	                       108	
11055	 0	   0	              9	              12	                       108	
11060	 1	   0	              9	              12	                       108	
11065	 0	   0	              9	              12	                       108	
11070	 1	   1	              9	              12	                         0	
11075	 0	   1	              9	              12	                         0	
11080	 1	   0	              9	              12	                         0	
11085	 0	   0	              9	              12	                         0	
11090	 1	   0	              9	              12	                         0	
11095	 0	   0	              9	              12	                         0	
11100	 1	   0	              9	              12	                         0	
11105	 0	   0	              9	              12	                         0	
11110	 1	   0	              9	              12	                         0	
11115	 0	   0	              9	              12	                         0	
11120	 1	   0	              9	              12	                         0	
11125	 0	   0	              9	              12	                         0	
11130	 1	   0	              9	              12	                         0	
11135	 0	   0	              9	              12	                         0	
11140	 1	   0	              9	              12	                         0	
11145	 0	   0	              9	              12	                         0	
11150	 1	   0	              9	              12	                         0	
11155	 0	   0	              9	              12	                         0	
11160	 1	   0	              9	              12	                         0	
11165	 0	   0	              9	              12	                         0	
11170	 1	   0	              9	              12	                         0	
11175	 0	   0	              9	              12	                         0	
11180	 1	   0	              9	              12	                         0	
11185	 0	   0	              9	              12	                         0	
11190	 1	   0	              9	              12	                         0	
11195	 0	   0	              9	              12	                         0	
11200	 1	   0	              9	              12	                         0	
11205	 0	   0	              9	              12	                         0	
11210	 1	   0	              9	              12	                         0	
11215	 0	   0	              9	              12	                         0	
11220	 1	   0	              9	              12	                         0	
11225	 0	   0	              9	              12	                         0	
11230	 1	   0	              9	              12	                         0	
11235	 0	   0	              9	              12	                         0	
11240	 1	   0	              9	              12	                         0	
11245	 0	   0	              9	              12	                         0	
11250	 1	   0	              9	              12	                         0	
11255	 0	   0	              9	              12	                         0	
11260	 1	   0	              9	              12	                         0	
11265	 0	   0	              9	              12	                         0	
11270	 1	   0	              9	              12	                         0	
11275	 0	   0	              9	              12	                         0	
11280	 1	   0	              9	              12	                         0	
11285	 0	   0	              9	              12	                         0	
11290	 1	   0	              9	              12	                         0	
11295	 0	   0	              9	              12	                         0	
11300	 1	   0	              9	              12	                         0	
11305	 0	   0	              9	              12	                         0	
11310	 1	   0	              9	              12	                         0	
11315	 0	   0	              9	              12	                         0	
11320	 1	   0	              9	              12	                         0	
11325	 0	   0	              9	              12	                         0	
11330	 1	   0	              9	              12	                         0	
11335	 0	   0	              9	              12	                         0	
11340	 1	   0	              9	              12	                         0	
11345	 0	   0	              9	              12	                         0	
11350	 1	   0	              9	              12	                         0	
11355	 0	   0	              9	              12	                         0	
11360	 1	   0	              9	              12	                         0	
11365	 0	   0	              9	              12	                         0	
11370	 1	   0	              9	              12	                         0	
11375	 0	   0	              9	              12	                         0	
11380	 1	   0	              9	              12	                         0	
11385	 0	   0	              9	              12	                         0	
11390	 1	   0	              9	              12	                         0	
11395	 0	   0	              9	              12	                         0	
11400	 1	   0	              9	              12	                         0	
11405	 0	   0	              9	              12	                         0	
11410	 1	   0	              9	              12	                         0	
11415	 0	   0	              9	              12	                         0	
11420	 1	   0	              9	              12	                         0	
11425	 0	   0	              9	              12	                         0	
11430	 1	   0	              9	              12	                         0	
11435	 0	   0	              9	              12	                         0	
11440	 1	   0	              9	              12	                         0	
11445	 0	   0	              9	              12	                         0	
11450	 1	   0	              9	              12	                         0	
11455	 0	   0	              9	              12	                         0	
11460	 1	   0	              9	              12	                         0	
11465	 0	   0	              9	              12	                         0	
11470	 1	   0	              9	              12	                         0	
11475	 0	   0	              9	              12	                         0	
11480	 1	   0	              9	              12	                         0	
11485	 0	   0	              9	              12	                         0	
11490	 1	   0	              9	              12	                         0	
11495	 0	   0	              9	              12	                         0	
11500	 1	   0	              9	              12	                         0	
11505	 0	   0	              9	              12	                         0	
11510	 1	   0	              9	              12	                         0	
11515	 0	   0	              9	              12	                         0	
11520	 1	   0	              9	              12	                         0	
11525	 0	   0	              9	              12	                         0	
11530	 1	   0	              9	              12	                         0	
11535	 0	   0	              9	              12	                         0	
11540	 1	   0	              9	              12	                         0	
11545	 0	   0	              9	              12	                         0	
11550	 1	   0	              9	              12	                         0	
11555	 0	   0	              9	              12	                         0	
11560	 1	   0	              9	              12	                         0	
11565	 0	   0	              9	              12	                         0	
11570	 1	   0	              9	              12	                         0	
11575	 0	   0	              9	              12	                         0	
11580	 1	   0	              9	              12	                         0	
11585	 0	   0	              9	              12	                         0	
11590	 1	   0	              9	              12	                         0	
11595	 0	   0	              9	              12	                         0	
11600	 1	   0	              9	              12	                         0	
11605	 0	   0	              9	              12	                         0	
11610	 1	   0	              9	              12	                         0	
11615	 0	   0	              9	              12	                         0	
11620	 1	   0	              9	              12	                         0	
11625	 0	   0	              9	              12	                         0	
11630	 1	   0	              9	              12	                         0	
11635	 0	   0	              9	              12	                         0	
11640	 1	   0	              9	              12	                         0	
11645	 0	   0	              9	              12	                         0	
11650	 1	   0	              9	              12	                         0	
11655	 0	   0	              9	              12	                         0	
11660	 1	   0	              9	              12	                         0	
11665	 0	   0	              9	              12	                         0	
11670	 1	   0	              9	              12	                         0	
11675	 0	   0	              9	              12	                         0	
11680	 1	   0	              9	              12	                         0	
11685	 0	   0	              9	              12	                         0	
11690	 1	   0	              9	              12	                         0	
11695	 0	   0	              9	              12	                         0	
11700	 1	   0	              9	              12	                         0	
11705	 0	   0	              9	              12	                         0	
11710	 1	   0	              9	              12	                         0	
11715	 0	   0	              9	              12	                         0	
11720	 1	   0	              9	              12	                         0	
11725	 0	   0	              9	              12	                         0	
11730	 1	   0	              9	              12	                         0	
11735	 0	   0	              9	              12	                         0	
11740	 1	   0	              9	              12	                         0	
11745	 0	   0	              9	              12	                         0	
11750	 1	   0	              9	              12	                         0	
11755	 0	   0	              9	              12	                         0	
11760	 1	   0	              9	              12	                         0	
11765	 0	   0	              9	              12	                         0	
11770	 1	   0	              9	              12	                         0	
11775	 0	   0	              9	              12	                         0	
11780	 1	   0	              9	              12	                         0	
